행정동명,연월,유입인구
서울특별시 관악구 삼성동,2022년 07월,"690,787"
서울특별시 관악구 삼성동,2022년 08월,"658,414"
서울특별시 관악구 삼성동,2022년 09월,"695,883"
서울특별시 관악구 삼성동,2022년 10월,"716,268"
서울특별시 관악구 삼성동,2022년 11월,"703,735"
서울특별시 관악구 삼성동,2022년 12월,"668,614"
서울특별시 관악구 삼성동,2023년 01월,"634,594"
서울특별시 관악구 삼성동,2023년 02월,"630,484"
서울특별시 관악구 삼성동,2023년 03월,"757,518"
서울특별시 관악구 삼성동,2023년 04월,"734,185"
서울특별시 관악구 삼성동,2023년 05월,"765,686"
서울특별시 관악구 삼성동,2023년 06월,"750,185"
서울특별시 관악구 삼성동,2023년 07월,"717,286"
서울특별시 관악구 삼성동,2023년 08월,"705,690"
서울특별시 관악구 삼성동,2023년 09월,"716,665"
서울특별시 관악구 삼성동,2023년 10월,"741,830"
서울특별시 관악구 삼성동,2023년 11월,"707,936"
서울특별시 관악구 삼성동,2023년 12월,"684,818"
서울특별시 관악구 삼성동,2024년 01월,"647,932"
서울특별시 관악구 삼성동,2024년 02월,"625,656"
서울특별시 관악구 삼성동,2024년 03월,"761,346"
서울특별시 관악구 삼성동,2024년 04월,"787,765"
서울특별시 관악구 삼성동,2024년 05월,"814,252"
서울특별시 관악구 삼성동,2024년 06월,"773,068"
서울특별시 관악구 삼성동,2024년 07월,"754,679"
서울특별시 관악구 서림동,2022년 01월,"501,556"
서울특별시 관악구 서림동,2022년 02월,"443,236"
서울특별시 관악구 서림동,2022년 03월,"497,314"
서울특별시 관악구 서림동,2022년 04월,"561,482"
서울특별시 관악구 서림동,2022년 05월,"739,376"
서울특별시 관악구 서림동,2022년 06월,"574,176"
서울특별시 관악구 서림동,2022년 07월,"567,047"
서울특별시 관악구 서림동,2022년 08월,"576,228"
서울특별시 관악구 서림동,2022년 09월,"596,524"
서울특별시 관악구 서림동,2022년 10월,"613,715"
서울특별시 관악구 서림동,2022년 11월,"616,437"
서울특별시 관악구 서림동,2022년 12월,"597,165"
서울특별시 관악구 서림동,2023년 01월,"571,601"
서울특별시 관악구 서림동,2023년 02월,"563,796"
서울특별시 관악구 서림동,2023년 03월,"679,605"
서울특별시 관악구 서림동,2023년 04월,"661,827"
서울특별시 관악구 서림동,2023년 05월,"680,151"
서울특별시 관악구 서림동,2023년 06월,"658,973"
서울특별시 관악구 서림동,2023년 07월,"643,491"
서울특별시 관악구 서림동,2023년 08월,"643,100"
서울특별시 관악구 서림동,2023년 09월,"662,724"
서울특별시 관악구 서림동,2023년 10월,"683,437"
서울특별시 관악구 서림동,2023년 11월,"653,039"
서울특별시 관악구 서림동,2023년 12월,"650,776"
서울특별시 관악구 서림동,2024년 01월,"635,509"
서울특별시 관악구 서림동,2024년 02월,"594,478"
서울특별시 관악구 서림동,2024년 03월,"696,525"
서울특별시 관악구 서림동,2024년 04월,"681,358"
서울특별시 관악구 서림동,2024년 05월,"676,618"
서울특별시 관악구 서림동,2024년 06월,"672,941"
서울특별시 관악구 서림동,2024년 07월,"676,802"
서울특별시 관악구 서원동,2022년 01월,"1,069,769"
서울특별시 관악구 서원동,2022년 02월,"934,027"
서울특별시 관악구 서원동,2022년 03월,"1,064,584"
서울특별시 관악구 서원동,2022년 04월,"1,218,509"
서울특별시 관악구 서원동,2022년 05월,"1,626,721"
서울특별시 관악구 서원동,2022년 06월,"1,298,169"
서울특별시 관악구 서원동,2022년 07월,"1,344,872"
서울특별시 관악구 서원동,2022년 08월,"1,263,904"
서울특별시 관악구 서원동,2022년 09월,"1,300,048"
서울특별시 관악구 서원동,2022년 10월,"1,351,891"
서울특별시 관악구 서원동,2022년 11월,"1,299,255"
서울특별시 관악구 서원동,2022년 12월,"1,319,023"
서울특별시 관악구 서원동,2023년 01월,"1,292,634"
서울특별시 관악구 서원동,2023년 02월,"1,288,496"
서울특별시 관악구 서원동,2023년 03월,"1,450,719"
서울특별시 관악구 서원동,2023년 04월,"1,394,603"
서울특별시 관악구 서원동,2023년 05월,"1,448,662"
서울특별시 관악구 서원동,2023년 06월,"1,390,342"
서울특별시 관악구 서원동,2023년 07월,"1,388,057"
서울특별시 관악구 서원동,2023년 08월,"1,313,077"
서울특별시 관악구 서원동,2023년 09월,"1,272,897"
서울특별시 관악구 서원동,2023년 10월,"1,328,535"
서울특별시 관악구 서원동,2023년 11월,"1,259,300"
서울특별시 관악구 서원동,2023년 12월,"1,298,040"
서울특별시 관악구 서원동,2024년 01월,"1,257,965"
서울특별시 관악구 서원동,2024년 02월,"1,188,528"
서울특별시 관악구 서원동,2024년 03월,"1,367,684"
서울특별시 관악구 서원동,2024년 04월,"1,353,474"
서울특별시 관악구 서원동,2024년 05월,"1,412,891"
서울특별시 관악구 서원동,2024년 06월,"1,350,233"
서울특별시 관악구 서원동,2024년 07월,"1,344,076"
서울특별시 관악구 성현동,2022년 01월,"696,959"
서울특별시 관악구 성현동,2022년 02월,"602,789"
서울특별시 관악구 성현동,2022년 03월,"678,156"
서울특별시 관악구 성현동,2022년 04월,"754,666"
서울특별시 관악구 성현동,2022년 05월,"978,222"
서울특별시 관악구 성현동,2022년 06월,"678,277"
서울특별시 관악구 성현동,2022년 07월,"690,457"
서울특별시 관악구 성현동,2022년 08월,"731,369"
서울특별시 관악구 성현동,2022년 09월,"772,428"
서울특별시 관악구 성현동,2022년 10월,"782,592"
서울특별시 관악구 성현동,2022년 11월,"774,424"
서울특별시 관악구 성현동,2022년 12월,"756,167"
서울특별시 관악구 성현동,2023년 01월,"720,935"
서울특별시 관악구 성현동,2023년 02월,"714,633"
서울특별시 관악구 성현동,2023년 03월,"855,455"
서울특별시 관악구 성현동,2023년 04월,"824,307"
서울특별시 관악구 성현동,2023년 05월,"841,202"
서울특별시 관악구 성현동,2023년 06월,"790,286"
서울특별시 관악구 성현동,2023년 07월,"788,259"
서울특별시 관악구 성현동,2023년 08월,"771,499"
서울특별시 관악구 성현동,2023년 09월,"799,920"
서울특별시 관악구 성현동,2023년 10월,"822,192"
서울특별시 관악구 성현동,2023년 11월,"840,089"
서울특별시 관악구 성현동,2023년 12월,"828,494"
서울특별시 관악구 성현동,2024년 01월,"804,935"
서울특별시 관악구 성현동,2024년 02월,"741,151"
서울특별시 관악구 성현동,2024년 03월,"834,334"
서울특별시 관악구 성현동,2024년 04월,"803,542"
서울특별시 관악구 성현동,2024년 05월,"806,636"
서울특별시 관악구 성현동,2024년 06월,"777,884"
서울특별시 관악구 성현동,2024년 07월,"790,793"
서울특별시 관악구 신림동,2022년 01월,"1,321,506"
서울특별시 관악구 신림동,2022년 02월,"1,175,980"
서울특별시 관악구 신림동,2022년 03월,"1,338,633"
서울특별시 관악구 신림동,2022년 04월,"1,492,088"
서울특별시 관악구 신림동,2022년 05월,"2,010,099"
서울특별시 관악구 신림동,2022년 06월,"1,602,871"
서울특별시 관악구 신림동,2022년 07월,"1,654,012"
서울특별시 관악구 신림동,2022년 08월,"1,585,209"
서울특별시 관악구 신림동,2022년 09월,"1,518,128"
서울특별시 관악구 신림동,2022년 10월,"1,569,498"
서울특별시 관악구 신림동,2022년 11월,"1,441,266"
서울특별시 관악구 신림동,2022년 12월,"1,465,123"
서울특별시 관악구 신림동,2023년 01월,"1,359,316"
서울특별시 관악구 신림동,2023년 02월,"1,363,183"
서울특별시 관악구 신림동,2023년 03월,"1,586,786"
서울특별시 관악구 신림동,2023년 04월,"1,544,254"
서울특별시 관악구 신림동,2023년 05월,"1,652,238"
서울특별시 관악구 신림동,2023년 06월,"1,588,403"
서울특별시 관악구 신림동,2023년 07월,"1,485,842"
서울특별시 관악구 신림동,2023년 08월,"1,415,208"
서울특별시 관악구 신림동,2023년 09월,"1,383,358"
서울특별시 관악구 신림동,2023년 10월,"1,467,697"
서울특별시 관악구 신림동,2023년 11월,"1,373,361"
서울특별시 관악구 신림동,2023년 12월,"1,397,438"
서울특별시 관악구 신림동,2024년 01월,"1,365,872"
서울특별시 관악구 신림동,2024년 02월,"1,277,209"
서울특별시 관악구 신림동,2024년 03월,"1,471,940"
서울특별시 관악구 신림동,2024년 04월,"1,449,819"
서울특별시 관악구 신림동,2024년 05월,"1,498,356"
서울특별시 관악구 신림동,2024년 06월,"1,452,103"
서울특별시 관악구 신림동,2024년 07월,"1,463,723"
서울특별시 관악구 신사동,2022년 01월,"607,689"
서울특별시 관악구 신사동,2022년 02월,"539,055"
서울특별시 관악구 신사동,2022년 03월,"624,963"
서울특별시 관악구 신사동,2022년 04월,"718,607"
서울특별시 관악구 신사동,2022년 05월,"921,616"
서울특별시 관악구 신사동,2022년 06월,"727,862"
서울특별시 관악구 신사동,2022년 07월,"737,593"
서울특별시 관악구 신사동,2022년 08월,"714,219"
서울특별시 관악구 신사동,2022년 09월,"726,571"
서울특별시 관악구 신사동,2022년 10월,"729,411"
서울특별시 관악구 신사동,2022년 11월,"756,996"
서울특별시 관악구 신사동,2022년 12월,"725,352"
서울특별시 관악구 신사동,2023년 01월,"694,297"
서울특별시 관악구 신사동,2023년 02월,"691,477"
서울특별시 관악구 신사동,2023년 03월,"826,032"
서울특별시 관악구 신사동,2023년 04월,"802,234"
서울특별시 관악구 신사동,2023년 05월,"803,365"
서울특별시 관악구 신사동,2023년 06월,"780,558"
서울특별시 관악구 신사동,2023년 07월,"762,561"
서울특별시 관악구 신사동,2023년 08월,"765,355"
서울특별시 관악구 신사동,2023년 09월,"767,942"
서울특별시 관악구 신사동,2023년 10월,"821,197"
서울특별시 관악구 신사동,2023년 11월,"759,788"
서울특별시 관악구 신사동,2023년 12월,"756,312"
서울특별시 관악구 신사동,2024년 01월,"742,323"
서울특별시 관악구 신사동,2024년 02월,"706,809"
서울특별시 관악구 신사동,2024년 03월,"855,786"
서울특별시 관악구 신사동,2024년 04월,"841,543"
서울특별시 관악구 신사동,2024년 05월,"817,222"
서울특별시 관악구 신사동,2024년 06월,"791,119"
서울특별시 관악구 신사동,2024년 07월,"795,998"
서울특별시 관악구 신원동,2022년 01월,"472,542"
서울특별시 관악구 신원동,2022년 02월,"423,934"
서울특별시 관악구 신원동,2022년 03월,"495,250"
서울특별시 관악구 신원동,2022년 04월,"555,406"
서울특별시 관악구 신원동,2022년 05월,"725,905"
서울특별시 관악구 신원동,2022년 06월,"571,302"
서울특별시 관악구 신원동,2022년 07월,"582,884"
서울특별시 관악구 신원동,2022년 08월,"562,159"
서울특별시 관악구 신원동,2022년 09월,"583,092"
서울특별시 관악구 신원동,2022년 10월,"598,464"
서울특별시 관악구 신원동,2022년 11월,"568,174"
서울특별시 관악구 신원동,2022년 12월,"542,362"
서울특별시 관악구 신원동,2023년 01월,"514,970"
서울특별시 관악구 신원동,2023년 02월,"511,091"
서울특별시 관악구 신원동,2023년 03월,"599,397"
서울특별시 관악구 신원동,2023년 04월,"568,340"
서울특별시 관악구 신원동,2023년 05월,"591,311"
서울특별시 관악구 신원동,2023년 06월,"570,540"
서울특별시 관악구 신원동,2023년 07월,"564,647"
서울특별시 관악구 신원동,2023년 08월,"547,056"
서울특별시 관악구 신원동,2023년 09월,"563,319"
서울특별시 관악구 신원동,2023년 10월,"576,410"
서울특별시 관악구 신원동,2023년 11월,"542,816"
서울특별시 관악구 신원동,2023년 12월,"534,019"
서울특별시 관악구 신원동,2024년 01월,"522,276"
서울특별시 관악구 신원동,2024년 02월,"493,717"
서울특별시 관악구 신원동,2024년 03월,"566,502"
서울특별시 관악구 신원동,2024년 04월,"578,914"
서울특별시 관악구 신원동,2024년 05월,"604,125"
서울특별시 관악구 신원동,2024년 06월,"567,839"
서울특별시 관악구 신원동,2024년 07월,"568,387"
서울특별시 관악구 은천동,2022년 01월,"834,561"
서울특별시 관악구 은천동,2022년 02월,"722,261"
서울특별시 관악구 은천동,2022년 03월,"819,811"
서울특별시 관악구 은천동,2022년 04월,"961,242"
서울특별시 관악구 은천동,2022년 05월,"1,260,102"
서울특별시 관악구 은천동,2022년 06월,"1,047,004"
서울특별시 관악구 은천동,2022년 07월,"1,059,087"
서울특별시 관악구 은천동,2022년 08월,"996,401"
서울특별시 관악구 은천동,2022년 09월,"1,017,757"
서울특별시 관악구 은천동,2022년 10월,"1,069,194"
서울특별시 관악구 은천동,2022년 11월,"1,062,642"
서울특별시 관악구 은천동,2022년 12월,"1,040,112"
서울특별시 관악구 은천동,2023년 01월,"1,009,000"
서울특별시 관악구 은천동,2023년 02월,"1,002,388"
서울특별시 관악구 은천동,2023년 03월,"1,186,501"
서울특별시 관악구 은천동,2023년 04월,"1,145,702"
서울특별시 관악구 은천동,2023년 05월,"1,191,631"
서울특별시 관악구 은천동,2023년 06월,"1,155,388"
서울특별시 관악구 은천동,2023년 07월,"1,171,686"
서울특별시 관악구 은천동,2023년 08월,"1,145,212"
서울특별시 관악구 은천동,2023년 09월,"1,139,774"
서울특별시 관악구 은천동,2023년 10월,"1,192,659"
서울특별시 관악구 은천동,2023년 11월,"1,150,755"
서울특별시 관악구 은천동,2023년 12월,"1,174,725"
서울특별시 관악구 은천동,2024년 01월,"1,156,686"
서울특별시 관악구 은천동,2024년 02월,"1,077,709"
서울특별시 관악구 은천동,2024년 03월,"1,254,364"
서울특별시 관악구 은천동,2024년 04월,"1,234,898"
서울특별시 관악구 은천동,2024년 05월,"1,293,406"
서울특별시 관악구 은천동,2024년 06월,"1,213,298"
