,dong,quarter,pop_total,pop_male,pop_female
2964,송파구 송파1동,20231,70849,33084,37765
2965,송파구 송파1동,20232,70647,32961,37686
2966,송파구 송파1동,20233,70547,32839,37708
2967,송파구 송파1동,20234,70234,32555,37679
2968,송파구 송파1동,20241,70053,32424,37629
2969,송파구 송파1동,20242,70015,32314,37701
2970,송파구 송파2동,20221,57450,27676,29774
2971,송파구 송파2동,20222,57268,27553,29715
2972,송파구 송파2동,20223,56917,27370,29547
2973,송파구 송파2동,20224,56551,27209,29342
2974,송파구 송파2동,20231,56409,27127,29282
2975,송파구 송파2동,20232,56130,27031,29099
2976,송파구 송파2동,20233,55883,26957,28926
2977,송파구 송파2동,20234,55617,26822,28795
2978,송파구 송파2동,20241,55983,26942,29041
2979,송파구 송파2동,20242,55992,26970,29022
2980,송파구 오금동,20221,114759,55633,59126
2981,송파구 오금동,20222,114412,55525,58887
2982,송파구 오금동,20223,114127,55427,58700
2983,송파구 오금동,20224,113536,55145,58391
2984,송파구 오금동,20231,113237,54953,58284
2985,송파구 오금동,20232,112907,54765,58142
2986,송파구 오금동,20233,112621,54551,58070
2987,송파구 오금동,20234,112448,54358,58090
2988,송파구 오금동,20241,112893,54547,58346
2989,송파구 오금동,20242,113830,55025,58805
2990,송파구 오륜동,20221,53929,26324,27605
2991,송파구 오륜동,20222,53686,26200,27486
2992,송파구 오륜동,20223,53560,26135,27425
2993,송파구 오륜동,20224,53367,26033,27334
2994,송파구 오륜동,20231,53281,26018,27263
2995,송파구 오륜동,20232,53303,26047,27256
2996,송파구 오륜동,20233,53517,26181,27336
2997,송파구 오륜동,20234,53450,26193,27257
2998,송파구 오륜동,20241,53149,26023,27126
2999,송파구 오륜동,20242,53009,25970,27039
3000,송파구 위례동,20221,122966,59966,63000
3001,송파구 위례동,20222,130864,63847,67017
3002,송파구 위례동,20223,132405,64609,67796
3003,송파구 위례동,20224,133171,64994,68177
3004,송파구 위례동,20231,133614,65122,68492
3005,송파구 위례동,20232,133990,65287,68703
3006,송파구 위례동,20233,134118,65380,68738
3007,송파구 위례동,20234,134637,65630,69007
3008,송파구 위례동,20241,134796,65652,69144
3009,송파구 위례동,20242,134924,65663,69261
3010,송파구 잠실2동,20221,104831,50075,54756
3011,송파구 잠실2동,20222,104629,49936,54693
3012,송파구 잠실2동,20223,104376,49796,54580
3013,송파구 잠실2동,20224,104242,49718,54524
3014,송파구 잠실2동,20231,104519,49919,54600
3015,송파구 잠실2동,20232,104857,50091,54766
3016,송파구 잠실2동,20233,104772,50114,54658
3017,송파구 잠실2동,20234,104733,50103,54630
3018,송파구 잠실2동,20241,104599,50068,54531
3019,송파구 잠실2동,20242,104597,50025,54572
3020,송파구 잠실3동,20221,102854,48990,53864
3021,송파구 잠실3동,20222,102467,48767,53700
3022,송파구 잠실3동,20223,102158,48544,53614
3023,송파구 잠실3동,20224,102006,48462,53544
3024,송파구 잠실3동,20231,102059,48425,53634
3025,송파구 잠실3동,20232,101959,48310,53649
3026,송파구 잠실3동,20233,101746,48074,53672
3027,송파구 잠실3동,20234,101579,47940,53639
3028,송파구 잠실3동,20241,101523,47906,53617
3029,송파구 잠실3동,20242,101515,47911,53604
3030,송파구 잠실4동,20221,63923,30705,33218
3031,송파구 잠실4동,20222,63789,30634,33155
3032,송파구 잠실4동,20223,63582,30543,33039
3033,송파구 잠실4동,20224,63473,30545,32928
3034,송파구 잠실4동,20231,63521,30591,32930
3035,송파구 잠실4동,20232,63649,30665,32984
3036,송파구 잠실4동,20233,63582,30659,32923
3037,송파구 잠실4동,20234,63683,30694,32989
3038,송파구 잠실4동,20241,63577,30665,32912
3039,송파구 잠실4동,20242,63315,30529,32786
3040,송파구 잠실6동,20221,50291,23835,26456
3041,송파구 잠실6동,20222,50012,23701,26311
3042,송파구 잠실6동,20223,49908,23642,26266
3043,송파구 잠실6동,20224,49681,23536,26145
3044,송파구 잠실6동,20231,49602,23509,26093
3045,송파구 잠실6동,20232,49546,23485,26061
3046,송파구 잠실6동,20233,49450,23408,26042
3047,송파구 잠실6동,20234,49431,23410,26021
3048,송파구 잠실6동,20241,49495,23418,26077
3049,송파구 잠실6동,20242,49318,23320,25998
3050,송파구 잠실7동,20221,28631,13333,15298
3051,송파구 잠실7동,20222,28477,13256,15221
3052,송파구 잠실7동,20223,28420,13242,15178
3053,송파구 잠실7동,20224,28239,13158,15081
3054,송파구 잠실7동,20231,28276,13142,15134
3055,송파구 잠실7동,20232,28235,13144,15091
3056,송파구 잠실7동,20233,28274,13138,15136
3057,송파구 잠실7동,20234,28291,13150,15141
3058,송파구 잠실7동,20241,28278,13141,15137
3059,송파구 잠실7동,20242,28190,13094,15096
3060,송파구 잠실본동,20221,83759,39860,43899
3061,송파구 잠실본동,20222,83639,39954,43685
3062,송파구 잠실본동,20223,83765,40020,43745
3063,송파구 잠실본동,20224,83592,39876,43716
3064,송파구 잠실본동,20231,83566,39822,43744
3065,송파구 잠실본동,20232,83485,39823,43662
3066,송파구 잠실본동,20233,83276,39760,43516
3067,송파구 잠실본동,20234,83275,39676,43599
3068,송파구 잠실본동,20241,83415,39719,43696
3069,송파구 잠실본동,20242,83175,39573,43602
3070,송파구 장지동,20221,88227,42624,45603
3071,송파구 장지동,20222,87644,42341,45303
3072,송파구 장지동,20223,87343,42134,45209
3073,송파구 장지동,20224,86878,41880,44998
3074,송파구 장지동,20231,86732,41805,44927
3075,송파구 장지동,20232,86484,41651,44833
3076,송파구 장지동,20233,86008,41409,44599
3077,송파구 장지동,20234,85582,41236,44346
3078,송파구 장지동,20241,85102,41021,44081
3079,송파구 장지동,20242,84899,40850,44049
3080,송파구 풍납1동,20221,38356,18806,19550
3081,송파구 풍납1동,20222,38012,18693,19319
3082,송파구 풍납1동,20223,37697,18499,19198
3083,송파구 풍납1동,20224,37292,18274,19018
3084,송파구 풍납1동,20231,36891,18082,18809
3085,송파구 풍납1동,20232,36413,17892,18521
3086,송파구 풍납1동,20233,35917,17618,18299
3087,송파구 풍납1동,20234,35464,17408,18056
